id,crawlerId,companyName,techStatus,subTechComment,techComments,sentTeamComment,siteType,jobsOnCareerPage,techAssignee,config,siteId,careerSiteUrl,integrationLink,crawlerType,applyType,emailId,jobUrl,createdOn,updatedOn,sentToTechDate,blockedCrawlingMode
6a0d816733d7d9046a4ea662,5399672,Covalense Global,In Process,Level 1,,No Job Crawled,SRP,14,hari.gupta,"{""xpath"":""//div[@class='flex flex-col border-b-2 border-color-gray text-gray py-5']"",""isOnlyTextSrp"":false}",5399672_SRP,https://www.covalenseglobal.com/careers,https://www.covalenseglobal.com/careers,SRPAUTOMATION,Apply without Registration,,,20-May-26,20-May-26,2020-02-13,
6a0d80ff33d7d9046a4ea661,124285020,Ramsingh Rice,In Process,Level 1,,No Job Crawled,ATS,12,hari.gupta,"{""ramsinghrice_UC"":{""URL"":""https://ramsinghrice.com/recruitments/"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""LOCRGX"":""(?s)<h2 class=\""wpb_heading wpb_singleimage_heading\"">(([^<]+))"",""LOCRGXSEQ"":""JOBID,JOBTITLE"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Ramsingh Rice',compid ='124285020', jobConsultant = 'n' where  SITE = 'ramsinghrice_UC'"",""StartPageNum"":0,""JOBLINK"":""https://ramsinghrice.com/recruitments/"",""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""PROXY"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",ramsinghrice_UC,https://ramsinghrice.com/recruitments/,https://ramsinghrice.com/recruitments/,JPERL,Apply with Email,info@ramsinghrice.com,,20-May-26,20-May-26,2024-07-09,
6a0d80cb33d7d9046a4ea660,4617942,Internest,In Process,Level 1,,No Job Crawled,ATS,3,priyanka.rao,"{""4617942_SRP"":{""URL"":""https://internest.agency/work-with-us/"",""LOCRGX"":""(?s)<h5 class=\""elementor-icon-box-title\"">.+?<a href=\""(([^\""]+))[^>]+>\\s*([^<]+)"",""LOCRGXSEQ"":""JOBID,JOBLINK,JOBTITLE"",""JDRGX1"":""(?s)h2 class=\""elementor-heading-title elementor-size-default\"">.+?Location[^>]+>[^>]+>[^>]+>[^>]+>[^>]+>[^>]+>(.+?)</span>"",""JDRGXSEQ1"":""LOCATION"",""JDRGX2"":""(?s)h2 class=\""elementor-heading-title elementor-size-default\"">(.+?)Job Application"",""JDRGXSEQ2"":""JOBDESC"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Internest',compid ='4617942', jobConsultant = 'n' where  SITE = '4617942_SRP'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":1,""TERMRGX"":"""",""CanProcceed"":1}}",4617942_SRP,https://internest.agency/work-with-us/#open-positions,https://internest.agency/work-with-us/#open-positions,JPERL,Apply without Registration,,,20-May-26,20-May-26,2025-08-21,
6a0d805e33d7d9046a4ea440,123882597,Rise Institute,Done,Jobs Shared Manually,"job titles are comma separated, sahreed manually ",No Job Crawled,Manual,8,rohit.choudhary,"{""risewithrise_UC"":{""CanProcceed"":1,""Cookie"":""YES"",""CurrentJobNum"":1,""CurrentPageNum"":0,""DELETE_UNLISTED"":""y"",""ISCRAWL_FULL"":0,""IS_SITE_ID_DERIVED"":0,""JDVARS"":{""FAREA"":{""callable"":""Classifier_FAREA"",""type"":""SUB""},""INDUSTRY"":{""callable"":""Classifier_INDUSTRY"",""type"":""SUB""},""ROLE"":{""callable"":""Classifier_ROLE"",""type"":""SUB""}},""JOBLINK"":""https://ideelit.com/careers"",""JOBSCOUNT"":0,""LOCRGX"":""(?s)className:\""career-opening-title.+?:\""(([^\""]+)).+?:\"".+?:\""(.+?)Location:.+?\""([^\""]+)(.+?)href"",""LOCRGXSEQ"":""JOBID,JOBTITLE,JOBDESC,LOCATION,JOBDESC"",""MAXJBSPPAGE"":10,""MAXPAGESPARSE"":""2"",""MOVE_TO_JD"":0,""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Ideelit',compid ='124423794', jobConsultant = 'n' where  SITE = 'risewithrise_UC'"",""PREURL"":""https://ideelit.com/careers"",""PROXY"":""No"",""SAVE_JD_COOKIE"":""Yes"",""SQLDATE"":""%Y-%m-%d"",""StartPageNum"":-1,""TERMRGX"":"""",""URL"":""https://ideelit.com/static/js/main.{{VAR__TOKEN}}.js/"",""USER_AGENT"":""Firefox/5.0"",""VARIABLES"":{""__TOKEN"":{""callable"":""(?s)<script defer=\""defer\"" src=\""/static/js/main\\.(.+?)\\.js"",""type"":""RGX"",""value"":""""}}}}",risewithrise_UC,https://careers.risewithrise.com/,https://risewithrise.com/careers.php,JPERL,Apply without Registration,,,20-May-26,20-May-26,2025-04-04,
6a0d7fdb33d7d9046a4ea43e,125620343,Demographic HR Services,In Process,Level 1,,New addition,ATS,12,hari.gupta,"{""demographic_UC"":{""URL"":""https://demographic.co.in/job-application-form/"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""LOCRGX"":""(?s)<option value=\""(([^\""]+))"",""LOCRGXSEQ"":""JOBID,JOBTITLE"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Demographic HR Services',compid ='125620343', jobConsultant = 'n' where  SITE = 'demographic_UC'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""JOBLINK"":""https://demographic.co.in/job-application-form/"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",demographic_UC,https://demographic.co.in/job-application-form/,https://demographic.co.in/job-application-form/,JPERL,Apply without Registration,,,20-May-26,20-May-26,2024-09-04,
6a0d7f8733d7d9046a4ea21e,5292780,NTC Tiles,Done,Jobs in New Pool,,No Job Crawled,SRP,7,prashant.s3,"{""xpath"":""//a[@class='block group']"",""isOnlyTextSrp"":true,""option"":false,""navigationMethod"":1,""isNavigationMethodSet"":""false"",""isNextFound"":false,""loadMore"":{""xpath"":"""",""threshold"":100}}",5292780_SRP,https://ntctiles.com/career/#apply,https://ntctiles.com/career/#apply,SRPAUTOMATION,Apply without Registration,,,20-May-26,20-May-26,2024-07-15,
6a0d7f5a33d7d9046a4ea21c,123699639,NFlow Technologies - Performance Driven Marketing,In Process,Level 1,,No Job Crawled,SRP,9,prashant.s3,"{""xpath"":""//div[@class='flex items-center gap-2 flex-wrap']//a"",""isOnlyTextSrp"":true}",123699639_SRP,https://nflowtech.com/career/,https://nflowtech.com/career/,SRPAUTOMATION,Apply without Registration,,,20-May-26,20-May-26,2024-12-20,
6a0d7eb733d7d9046a4e9ff9,3904330,EC-Council,Done,Jobs in New Pool,jobs are seen tomorrow(ATS keka),New addition,ATS,9,hari.gupta,"{""eccouncil_UC"":{""PARENT_RULE_NAME"":""kekaRule"",""URL_VARS"":""eccouncil"",""POSTQUERY"":""update WEB_JOBS set COMPNAME = 'EC-Council', compid = '3904330', jobConsultant = 'n' where  SITE = 'eccouncil_UC'""}}",eccouncil_UC,https://www.eccouncil.org/careers/,https://www.eccouncil.org/careers/,JPERL,Apply without Registration,,,20-May-26,20-May-26,2025-07-02,
6a0d7e5c33d7d9046a4e9ff6,125325868,AAIZEL INTERNATIONAL TECHNOLOGIES PVT LTD,Done,Jobs in New Pool,5 jobs are live and 1 is in new pool,No Job Crawled,ATS,7,rohit.choudhary,"{""xpath"":""//div[@class='flex flex-col gap-6 text-card-foreground shadow-sm p-6 md:p-8 border border-border rounded-3xl hover:shadow-xl transition-all duration-300 bg-background group cursor-pointer relative overflow-hidden']"",""isOnlyTextSrp"":true}",125325868_SRP,https://www.aaizeltech.com/careers,https://www.aaizeltech.com/careers,SRPAUTOMATION,Apply without Registration,,,20-May-26,20-May-26,2026-01-16,
6a0d7e5b33d7d9046a4e9ff5,5292780,NTC Tiles,In Process,Level 1,,No Job Crawled,SRP,7,prashant.s3,"{""xpath"":""//a[@class='block group']"",""isOnlyTextSrp"":true}",5292780_SRP,https://ntctiles.com/career/#apply,https://ntctiles.com/career/#apply,SRPAUTOMATION,Apply without Registration,,,20-May-26,20-May-26,2024-07-15,
6a0d7df233d7d9046a4e9dd2,124272968,Load Infotech,Done,Jobs Shared Manually,Status code: 403,No Job Crawled,Manual,4,priyanka.rao,"{""xpath"":""//p[@class='VacanciesOptionName']"",""isOnlyTextSrp"":true,""option"":false,""navigationMethod"":1,""isNavigationMethodSet"":""false"",""isNextFound"":false,""loadMore"":{""xpath"":"""",""threshold"":100}}",loadinfotech_UC,https://loadinfotech.com/Career/Index,https://www.loadinfotech.com/Career/Index,SRPAUTOMATION,Apply with Registration,,,20-May-26,20-May-26,2024-06-28,
6a0d7dcf33d7d9046a4e9bac,5251950,Kuoni Tumlare,Done,Jobs in New Pool,,No Job Crawled,ATS,4,rohit.choudhary,"{""kuonitumlare_UC"":{""PARENT_RULE_NAME"":""recruiteeXMLRule"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Kuoni Tumlare',compid ='5251950', jobConsultant = 'n' where  SITE = 'kuonitumlare_UC'"",""URL"":""https://careers.kuonitumlare.com/sitemap.xml""}}",kuonitumlare_UC,https://careers.kuonitumlare.com/?jobs-c88dea0d%5Bcountry%5D%5B%5D=IN,https://careers.kuonitumlare.com/?jobs-c88dea0d%5Bcountry%5D%5B%5D=IN,JPERL,Apply without Registration,,,20-May-26,20-May-26,2026-02-05,
6a0d7dbf33d7d9046a4e9baa,5251950,Kuoni Tumlare,In Process,Level 1,,No Job Crawled,ATS,4,rohit.choudhary,"{""kuonitumlare_UC"":{""PARENT_RULE_NAME"":""recruiteeXMLRule"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Kuoni Tumlare',compid ='5251950', jobConsultant = 'n' where  SITE = 'kuonitumlare_UC'"",""URL"":""https://careers.kuonitumlare.com/sitemap.xml""}}",kuonitumlare_UC,https://careers.kuonitumlare.com/?jobs-c88dea0d%5Bcountry%5D%5B%5D=IN,https://careers.kuonitumlare.com/?jobs-c88dea0d%5Bcountry%5D%5B%5D=IN,JPERL,Apply without Registration,,,20-May-26,20-May-26,2026-02-05,
6a0d7d8e33d7d9046a4e9ba9,124482746,Qwqer,Done,Jobs Shared Manually,1 job,No Job Crawled,SRP,1,prashant.s3,"{""xpath"":""//article[@class='max-w-4xl mx-auto px-6 pb-20']"",""isOnlyTextSrp"":true,""option"":false,""navigationMethod"":1,""isNavigationMethodSet"":""false"",""isNextFound"":false,""loadMore"":{""xpath"":"""",""threshold"":100}}",qwqer_UC,https://www.qwqer.in/careers,https://www.qwqer.in/careers/delivery-operations-executive,SRPAUTOMATION,Apply without Registration,,,20-May-26,20-May-26,2025-07-07,
6a0d7d7833d7d9046a4e9ba8,124272968,Load Infotech,In Process,Level 1,Status code: 403,No Job Crawled,SRP,4,priyanka.rao,"{""xpath"":""//p[@class='VacanciesOptionName']"",""isOnlyTextSrp"":true,""option"":false,""navigationMethod"":1,""isNavigationMethodSet"":""false"",""isNextFound"":false,""loadMore"":{""xpath"":"""",""threshold"":100}}",loadinfotech_UC,https://loadinfotech.com/Career/Index,https://www.loadinfotech.com/Career/Index,SRPAUTOMATION,Apply with Registration,,,20-May-26,20-May-26,2024-06-28,
6a0d7d6533d7d9046a4e9ba6,2702084,LiveSparc Technologies.,Done,Jobs in New Pool,one job location in jd,No Job Crawled,ATS,4,himanshu.tanwar,"{""2702084_SRP"":{""URL"":""https://www.lifesparktech.com/careers"",""LOCRGX"":""(?s)<h4 class=\""font_4 wixui-rich-text__text.*?text\"">(([^>]+)).*?text\"">.*?text\"">(.+?)In-person.+?at([^<]+)"",""LOCRGXSEQ"":""JOBID, JOBTITLE,JOBDESC,LOCATION"",""JOBLINK"":""https://www.lifesparktech.com/careers"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='LiveSparc Technologies.',compid ='2702084', jobConsultant = 'n' where  SITE = '2702084_SRP'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",2702084_SRP,https://www.lifesparktech.com/careers,https://www.lifesparktech.com/careers,JPERL,Apply without Registration,,,20-May-26,20-May-26,2025-08-07,OFFLINEPOSTED
6a0d7d2b33d7d9046a4e9ba5,124286300,Chittilappilly Square,Done,Jobs Shared Manually,Posted through offline posting,No Job Crawled,SRP,1,prashant.s3,"{""xpath"":""//div[@class='package-item-con']"",""isOnlyTextSrp"":true,""option"":false,""navigationMethod"":1,""isNavigationMethodSet"":""false"",""isNextFound"":false,""loadMore"":{""xpath"":"""",""threshold"":100}}",chittilappillysquare_UC,https://chittilappillysquare.com/careers.html,https://chittilappillysquare.com/careers.php,SRPAUTOMATION,Apply with Email,info@chittilappillysquare.com,,20-May-26,20-May-26,2025-08-18,
6a0d7d1433d7d9046a4e9ba4,125594064,Life Infotech IT Solution,In Process,Level 1,,New addition,SRP,5,himanshu.tanwar,"{""xpath"":""//div[@class=\""dt-row dt-g-5\""]//p"",""isOnlyTextSrp"":true}",lifeinfotech_UC,https://lifeinfotech.in/career/,https://lifeinfotech.in/career/,SRPAUTOMATION,Apply without Registration,,,20-May-26,20-May-26,2025-03-04,
6a0d7c9f33d7d9046a4e9ba1,3884044,Induji Technologies Pvt Ltd,In Process,Level 1,,No Job Crawled,ATS,4,priyanka.rao,"{""3884044_SRP"":{""URL"":""https://www.indujitechnologies.com/careers"",""LOCRGX"":""(?s)<span class=\""text-slate-700 font-medium\"">(([^<]+))"",""LOCRGXSEQ"":""JOBID,JOBTITLE"",""JOBLINK"":""https://www.indujitechnologies.com/careers#apply"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='Induji Technologies Pvt Ltd',compid ='3884044', jobConsultant = 'n' where  SITE = '3884044_SRP'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",3884044_SRP,https://www.indujitechnologies.com/careers#apply,https://www.indujitechnologies.com/careers#apply,JPERL,Apply without Registration,,,20-May-26,20-May-26,2024-08-23,
6a0d7c9133d7d9046a4e9ba0,5624064,YantraKranti,In Process,Level 1,,New addition,SRP,4,rohit.choudhary,"{""xpath"":""//div[@class='job-card']"",""isOnlyTextSrp"":true}",yantrakranti_UC,https://www.yantrakranti.com/career,https://www.yantrakranti.com/career,SRPAUTOMATION,Apply with Email,careers@yantrakranti.com,,20-May-26,20-May-26,2025-06-30,
6a0d7c4933d7d9046a4e9b9e,3672104,"Japan Agri Farm India Technology Solutions & Services Pvt., Ltd",Not Fixable,Robot. Txt,Robot site,No Job Crawled,ATS,7,hari.gupta,"{
    ""3672104_SRP"":
    {
        ""CanProcceed"": 1,
        ""Cookie"": ""YES"",
        ""CurrentJobNum"": 1,
        ""CurrentPageNum"": 0,
        ""DELETE_UNLISTED"": ""y"",
        ""ISCRAWL_FULL"": 0,
        ""IS_SITE_ID_DERIVED"": 0,
        ""JDVARS"":
        {
            ""FAREA"":
            {
                ""callable"": ""Classifier_FAREA"",
                ""type"": ""SUB""
            },
            ""INDUSTRY"":
            {
                ""callable"": ""Classifier_INDUSTRY"",
                ""type"": ""SUB""
            },
            ""ROLE"":
            {
                ""callable"": ""Classifier_ROLE"",
                ""type"": ""SUB""
            }
        },
        ""JOBLINK"": ""http://jaffindia.co.in/career.html"",
        ""JOBSCOUNT"": 0,
        ""LOCRGX"": ""(?s)<TD width=\""[^>]+>[^>]+>(([^<]+))[^>]+>[^>]+>[^>]+>[^>]+>[^>]+>[^>]+>[^>]+>[^>]+>([^<]+)[^>]+>[^>]+>[^>]+>[^>]+>([^<]+)"",
        ""LOCRGXSEQ"": ""JOBID,JOBTITLE,EXPERIENCE,KEY_SKILL"",
        ""MAXJBSPPAGE"": 10,
        ""MAXPAGESPARSE"": ""1"",
        ""MOVE_TO_JD"": 0,
        ""PROXY"": ""YES"",
        ""POSTQUERY"": ""update WEB_JOBS set COMPNAME ='Japan Agri Farm India Technology Solutions &amp; Services Pvt., Ltd',compid ='3672104', jobConsultant = 'n' where  SITE = '3672104_SRP'"",
        ""SAVE_JD_COOKIE"": ""Yes"",
        ""SQLDATE"": ""%Y-%m-%d"",
        ""StartPageNum"": 0,
        ""TERMRGX"": """",
        ""URL"": ""http://jaffindia.co.in/career.html"",
        ""USER_AGENT"": ""Firefox/5.0""
    }
}",3672104_SRP,http://jaffindia.co.in/career.html,http://jaffindia.co.in/career.html,JPERL,Apply with Email,resumes@jaffindia.co.in,,20-May-26,20-May-26,2025-12-22,PROPELLUM
6a0d7c1133d7d9046a4e9975,1960140,EDOMINER SYSTEMS PRIVATE LIMITED,In Process,Level 1,,No Job Crawled,ATS,3,rohit.choudhary,"{""1960140_SRP"":{""URL"":""https://www.edominer.com/careers/{{HEADER}}accept|X|text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7##{{accept-encoding|X|gzip, deflate, br, zstd##{{accept-language|X|en-US,en;q=0.9##{{cache-control|X|max-age=0##{{priority|X|u=0, i##{{referer|X|https://www.edominer.com/careers/##{{sec-ch-ua|X|\""Not;A=Brand\"";v=\""99\"", \""Google Chrome\"";v=\""139\"", \""Chromium\"";v=\""139\""##{{sec-ch-ua-mobile|X|?0##{{sec-ch-ua-platform|X|\""Windows\""##{{sec-fetch-dest|X|document##{{sec-fetch-mode|X|navigate##{{sec-fetch-site|X|same-origin##{{sec-fetch-user|X|?1##{{upgrade-insecure-requests|X|1"",""JOBLINK"":""https://www.edominer.com/careers/"",""LOCRGX"":""(?s)<span class=\""wp-block-accordion-heading__toggle-title\"">(([^<]+)).+?;\"">.+?;\"">(.+?)Location.+?;\"">([^<]+)"",""LOCRGXSEQ"":""JOBID,JOBTITLE,JOBDESC,LOCATION"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='EDOMINER SYSTEMS PRIVATE LIMITED',compid ='1960140', jobConsultant = 'n' where  SITE = '1960140_SRP'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",1960140_SRP,https://www.edominer.com/careers/,https://www.edominer.com/careers/,JPERL,Apply without Registration,,,20-May-26,20-May-26,2026-02-16,TIMES
6a0d7ba333d7d9046a4e974c,5089508,Royal Rajasthan Public School,In Process,Level 1,,No Job Crawled,SRP,4,himanshu.tanwar,"{""xpath"":""//select//option"",""isOnlyTextSrp"":true}",5089508_SRP,https://royalrajasthanschool.com/careers/,https://royalrajasthanschool.com/career.php,SRPAUTOMATION,Apply without Registration,,,20-May-26,20-May-26,2025-12-02,SRPAUTOMATION
6a0d7b5733d7d9046a4e92fb,3836670,VeravalOnline Pvt.Ltd.,In Process,Level 1,,No Job Crawled,ATS,4,priyanka.rao,"{""veravalonline_UC"":{""URL"":""https://my.windsonpayroll.com/API/public/api/getViewJobLink{{POST}}{{CONTENT}}{\""bearerToken\"":\""eyJpdiI6ImdPQWxDaHllYWFrM2kxNDhncHBoUkE9PSIsInZhbHVlIjoiY3V4K3diaXlTVXdlYnhSZzVyT1VrbmROb0o3dENMLzA2WmFhSmhoaEs0ZXdrQ24yampQdmZFcTRocDUxOSt1STAzbTgrSkJZWGQ4RDhQa1BkSUt1VUE9PSIsIm1hYyI6ImY2N2Y1MDdlYTFmMjUyODhjNGRmMmYxYjFmNzJiNjljZmY5MDFiNjkwZDJkZmJkYWZjYjNlOGRkNTA4NTdhZmUiLCJ0YWciOiIifQ==\"",\""page\"":1,\""pageSize\"":10}{{HEADER}}accept|X|*/*##{{content-type|X|application/json"",""LOCRGX"":""(?s)jobTitle\"":\""(([^\""]+)).+?country\"":\""([^\""]+).+?state\"":\""([^\""]+).+?city\"":\""([^\""]+).+?benefits(.+?)companyLink"",""LOCRGXSEQ"":""JOBID,JOBTITLE,LOCATION,LOCATION,LOCATION,JOBDESC"",""JOBLINK"":""https://www.veravalonline.com/career"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='VeravalOnline Pvt.Ltd.',compid ='3836670', jobConsultant = 'n' where  SITE = 'veravalonline_UC'"",""StartPageNum"":0,""MAXPAGESPARSE"":""1"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":0,""TERMRGX"":"""",""CanProcceed"":1}}",veravalonline_UC,https://www.veravalonline.com/career,https://www.veravalonline.com/career,JPERL,Apply without Registration,,,20-May-26,20-May-26,2025-08-20,
6a0d7b1433d7d9046a4e92fa,123919269,TalentNeuron,In Process,Level 1,Joblink issue Robot,No Job Crawled,ATS,3,rohit.choudhary,"{""123919269_SRP"":{""URL"":""https://ats.rippling.com/en-GB/talentneuroncareers/jobs?searchQuery=&workplaceType=&country=IN&state=&city=&page=0&pageSize=20"",""CurrentJobNum"":1,""MAXJBSPPAGE"":10,""JDVARS"":{""FAREA"":{""type"":""SUB"",""callable"":""Classifier_FAREA""},""ROLE"":{""type"":""SUB"",""callable"":""Classifier_ROLE""},""INDUSTRY"":{""type"":""SUB"",""callable"":""Classifier_INDUSTRY""}},""Cookie"":""YES"",""CurrentPageNum"":0,""USER_AGENT"":""Firefox/5.0"",""POSTQUERY"":""update WEB_JOBS set COMPNAME ='TalentNeuron',compid ='123919269', jobConsultant = 'n' where  SITE = '123919269_SRP'"",""StartPageNum"":0,""LOCRGX"":""(?s)id\"":\""([^\""]+)\"",\""name\"":\""([^\""]+)\"",\""url\"":\""https:.+?jobs([^\""]+).+?locations\"":[^:]+:\""([^\""]+)"",""LOCRGXSEQ"":""JOBID,JOBTITLE,JOBLINK,LOCATION"",""JOBLINK"":""https://ats.rippling.com/_next/data/BT4MDMhJ2EAOCkIBde5Hf/en-GB/talentneuroncareers/jobs{{VARJOBLINK}}.json?"",""MAXPAGESPARSE"":""1"",""JDRGX1"":""(?s)boardURL\"".+?\""jobPost.+?description\""(.+?)workLocations"",""LANDINGJOBLINK"":""https://ats.rippling.com/en-GB/talentneuroncareers/jobs{{VARJOBLINK}}"",""JDRGXSEQ1"":""JOBDESC"",""ISCRAWL_FULL"":0,""SAVE_JD_COOKIE"":""Yes"",""IS_SITE_ID_DERIVED"":0,""DELETE_UNLISTED"":""y"",""JOBSCOUNT"":0,""SQLDATE"":""%Y-%m-%d"",""MOVE_TO_JD"":1,""TERMRGX"":"""",""CanProcceed"":1}}",123919269_SRP,https://ats.rippling.com/talentneuroncareers/jobs?searchQuery=&workplaceType=&country=IN&state=&city=&page=0&pageSize=20,https://ats.rippling.com/talentneuroncareers/jobs?searchQuery=&workplaceType=&country=IN&state=&city=&page=0&pageSize=20,JPERL,Apply without Registration,,,20-May-26,20-May-26,2025-08-22,
